model,checkpoint_step,total_tokens,layer,state_key,hidden_size,num_singular_values,top_singular_value,frobenius_norm,frobenius_energy,nuclear_norm,stable_rank,svd_seconds,effective_rank_rel_0.001,rank_for_variance_0.9,rank_for_variance_0.95,rank_for_variance_0.99,rank_for_variance_0.999,frobenius_energy_fraction_at_rank_1,frobenius_residual_fraction_at_rank_1,relative_frobenius_error_at_rank_1,variance_at_rank_1,frobenius_energy_fraction_at_rank_4,frobenius_residual_fraction_at_rank_4,relative_frobenius_error_at_rank_4,variance_at_rank_4,frobenius_energy_fraction_at_rank_8,frobenius_residual_fraction_at_rank_8,relative_frobenius_error_at_rank_8,variance_at_rank_8,frobenius_energy_fraction_at_rank_16,frobenius_residual_fraction_at_rank_16,relative_frobenius_error_at_rank_16,variance_at_rank_16,frobenius_energy_fraction_at_rank_32,frobenius_residual_fraction_at_rank_32,relative_frobenius_error_at_rank_32,variance_at_rank_32,frobenius_energy_fraction_at_rank_64,frobenius_residual_fraction_at_rank_64,relative_frobenius_error_at_rank_64,variance_at_rank_64,frobenius_energy_fraction_at_rank_96,frobenius_residual_fraction_at_rank_96,relative_frobenius_error_at_rank_96,variance_at_rank_96,frobenius_energy_fraction_at_rank_128,frobenius_residual_fraction_at_rank_128,relative_frobenius_error_at_rank_128,variance_at_rank_128,frobenius_energy_fraction_at_rank_256,frobenius_residual_fraction_at_rank_256,relative_frobenius_error_at_rank_256,variance_at_rank_256,frobenius_energy_fraction_at_rank_384,frobenius_residual_fraction_at_rank_384,relative_frobenius_error_at_rank_384,variance_at_rank_384,bias_norm
llama3_8b,32,10485760,27,translators.27.weight,4096,4096,4.236985683441162,16.260599758071272,264.4071044921875,551.0673217773438,14.728520622298419,1.7553560599917546,3901,703,1128,2072,3030,0.06789547950029373,0.9321045204997063,0.9654556025523423,0.06789547950029373,0.14675001800060272,0.8532499819993973,0.923715314368771,0.14675001800060272,0.21783463656902313,0.7821653634309769,0.8844011326490807,0.21783463656902313,0.311605840921402,0.688394159078598,0.8296952205952485,0.311605840921402,0.4187491238117218,0.5812508761882782,0.7623981087255386,0.4187491238117218,0.5330168008804321,0.46698319911956787,0.683361689824333,0.5330168008804321,0.6018086671829224,0.39819133281707764,0.6310240350549872,0.6018086671829224,0.6503311991691589,0.34966880083084106,0.5913279976720544,0.6503311991691589,0.7612238526344299,0.23877614736557007,0.4886472627218637,0.7612238526344299,0.8208404779434204,0.1791595220565796,0.42327239699344865,0.8208404779434204,0.0934130921959877
llama3_8b,32,10485760,28,translators.28.weight,4096,4096,4.288150310516357,15.110800895747966,228.3363037109375,506.1744384765625,12.417522806472316,1.7826197079848498,3867,684,1099,2026,2988,0.08053135871887207,0.9194686412811279,0.958889274776357,0.08053135871887207,0.1573583036661148,0.8426416963338852,0.9179551712005795,0.1573583036661148,0.22494865953922272,0.7750513404607773,0.8803700020223186,0.22494865953922272,0.3172453045845032,0.6827546954154968,0.8262897163921967,0.3172453045845032,0.4252028167247772,0.5747971832752228,0.7581537992223101,0.4252028167247772,0.5396161079406738,0.46038389205932617,0.6785159482719078,0.5396161079406738,0.6070734858512878,0.39292651414871216,0.6268385072318964,0.6070734858512878,0.6545217037200928,0.3454782962799072,0.5877740180374659,0.6545217037200928,0.7649705410003662,0.2350294589996338,0.48479836942757326,0.7649705410003662,0.8246251344680786,0.1753748655319214,0.41877782359136617,0.8246251344680786,0.07916329801082611
llama3_8b,32,10485760,29,translators.29.weight,4096,4096,4.1591572761535645,13.433085439459846,180.44778442382812,411.50390625,10.431358409586716,1.7798909560078755,3775,549,920,1802,2806,0.09586479514837265,0.9041352048516273,0.9508602446477754,0.09586479514837265,0.2155499905347824,0.7844500094652176,0.885691825334985,0.2155499905347824,0.298509418964386,0.701490581035614,0.8375503453737059,0.298509418964386,0.3921009302139282,0.6078990697860718,0.7796788247644486,0.3921009302139282,0.49845606088638306,0.5015439391136169,0.7081976695200408,0.49845606088638306,0.6069908738136292,0.39300912618637085,0.6269043995589526,0.6069908738136292,0.6680423021316528,0.33195769786834717,0.5761577022555084,0.6680423021316528,0.7105679512023926,0.2894320487976074,0.5379888928199238,0.7105679512023926,0.8071826100349426,0.19281738996505737,0.43910976983558153,0.8071826100349426,0.8588553667068481,0.14114463329315186,0.37569220552621513,0.8588553667068481,0.06319746375083923
llama3_8b,32,10485760,30,translators.30.weight,4096,4096,4.442612171173096,12.76997874617395,163.07235717773438,412.10931396484375,8.262349174555787,1.7882955790264532,3772,634,1029,1926,2895,0.12103095650672913,0.8789690434932709,0.937533489264928,0.12103095650672913,0.19945113360881805,0.800548866391182,0.8947339640313102,0.19945113360881805,0.2690245807170868,0.7309754192829132,0.8549710049369588,0.2690245807170868,0.3573247790336609,0.6426752209663391,0.8016702694788794,0.3573247790336609,0.45754408836364746,0.5424559116363525,0.7365160633932926,0.45754408836364746,0.5677629709243774,0.43223702907562256,0.6574473584064526,0.5677629709243774,0.6315187811851501,0.36848121881484985,0.6070265388060475,0.6315187811851501,0.6761615872383118,0.32383841276168823,0.5690680212080874,0.6761615872383118,0.7796087265014648,0.22039127349853516,0.4694584896436906,0.7796087265014648,0.8365232348442078,0.16347676515579224,0.4043226003524812,0.8365232348442078,0.06926033645868301
llama3_8b,32,10485760,31,translators.31.weight,4096,4096,4.978334903717041,11.409803197636192,130.18360900878906,311.9489440917969,5.252766415425433,1.8174780909903347,3486,421,754,1572,2565,0.19037587940692902,0.809624120593071,0.8997911538757597,0.19037587940692902,0.3170018494129181,0.6829981505870819,0.8264370215491813,0.3170018494129181,0.4041734039783478,0.5958265960216522,0.7718980476861256,0.4041734039783478,0.49442896246910095,0.505571037530899,0.711035187266354,0.49442896246910095,0.5890663266181946,0.4109336733818054,0.6410410855645724,0.5890663266181946,0.6822567582130432,0.3177432417869568,0.5636871843380482,0.6822567582130432,0.7341141104698181,0.2658858895301819,0.5156412411068202,0.7341141104698181,0.769889235496521,0.230110764503479,0.4796986184089746,0.769889235496521,0.8492593765258789,0.1507406234741211,0.38825329808531067,0.8492593765258789,0.8911128044128418,0.1088871955871582,0.3299805988041694,0.8911128044128418,0.055513739585876465
llama3_8b,64,20971520,0,translators.0.weight,4096,4096,9.512330055236816,21.645766678218877,468.5392150878906,642.70458984375,5.178120157486943,1.8309188230196014,3686,513,880,1799,2844,0.19312027096748352,0.8068797290325165,0.8982648434802046,0.19312027096748352,0.3075805604457855,0.6924194395542145,0.832117443366148,0.3075805604457855,0.3739841878414154,0.6260158121585846,0.7912116102273681,0.3739841878414154,0.4528951942920685,0.5471048057079315,0.739665333585353,0.4528951942920685,0.5357436537742615,0.4642563462257385,0.6813635932640799,0.5357436537742615,0.6289592981338501,0.3710407018661499,0.6091311040048356,0.6289592981338501,0.6866611242294312,0.31333887577056885,0.5597668048130121,0.6866611242294312,0.7269542813301086,0.27304571866989136,0.5225377676971219,0.7269542813301086,0.8190784454345703,0.1809215545654297,0.4253487446383611,0.8190784454345703,0.8681974411010742,0.13180255889892578,0.36304622143595683,0.8681974411010742,0.2576846182346344
llama3_8b,64,20971520,1,translators.1.weight,4096,4096,7.692661762237549,27.817678590915886,773.8232421875,961.7371826171875,13.076408974829851,1.7680222740164027,3874,730,1139,2068,3025,0.07647359371185303,0.923526406288147,0.961002812840913,0.07647359371185303,0.14655688405036926,0.8534431159496307,0.9238198503764848,0.14655688405036926,0.20881779491901398,0.791182205080986,0.8894842354314021,0.20881779491901398,0.2893592417240143,0.7106407582759857,0.8429951116560438,0.2893592417240143,0.38763463497161865,0.6123653650283813,0.7825377722694166,0.38763463497161865,0.49899721145629883,0.5010027885437012,0.7078155045940299,0.49899721145629883,0.5686449408531189,0.4313550591468811,0.6567762626244048,0.5686449408531189,0.6187713742256165,0.38122862577438354,0.6174371431768448,0.6187713742256165,0.7390170097351074,0.2609829902648926,0.5108649432725763,0.7390170097351074,0.8062663078308105,0.19373369216918945,0.4401518967006611,0.8062663078308105,0.2048138529062271
llama3_8b,64,20971520,2,translators.2.weight,4096,4096,8.1702299118042,29.440932282323256,866.7684936523438,951.776611328125,12.984778959388201,1.7742540180915967,3787,610,974,1838,2817,0.07701324671506882,0.9229867532849312,0.9607219958369493,0.07701324671506882,0.15181203186511993,0.8481879681348801,0.9209712091780503,0.15181203186511993,0.21902380883693695,0.780976191163063,0.883728573241277,0.21902380883693695,0.30690431594848633,0.6930956840515137,0.8325236837781336,0.30690431594848633,0.41348159313201904,0.586518406867981,0.7658448973963207,0.41348159313201904,0.5360478162765503,0.4639521837234497,0.6811403553772524,0.5360478162765503,0.6088138222694397,0.3911861777305603,0.6254487810608957,0.6088138222694397,0.6598498225212097,0.3401501774787903,0.5832239513932793,0.6598498225212097,0.7758678197860718,0.22413218021392822,0.4734260028916116,0.7758678197860718,0.8377456665039062,0.16225433349609375,0.4028080603663409,0.8377456665039062,0.18885096907615662
llama3_8b,64,20971520,3,translators.3.weight,4096,4096,7.227321147918701,30.324715644276864,919.58837890625,1039.16650390625,17.605111017147877,1.7969874559203163,3878,707,1105,2006,2959,0.056801687926054,0.943198312073946,0.971183974370431,0.056801687926054,0.12292250990867615,0.8770774900913239,0.9365241535012986,0.12292250990867615,0.18498079478740692,0.8150192052125931,0.9027841409842073,0.18498079478740692,0.2698836028575897,0.7301163971424103,0.8544684880921064,0.2698836028575897,0.37450388073921204,0.625496119260788,0.7908831261702249,0.37450388073921204,0.49572357535362244,0.5042764246463776,0.7101242318400194,0.49572357535362244,0.5705103874206543,0.4294896125793457,0.65535457012166,0.5705103874206543,0.6231444478034973,0.3768555521965027,0.6138856181704395,0.6231444478034973,0.7452900409698486,0.25470995903015137,0.5046879818562667,0.7452900409698486,0.8119193315505981,0.18808066844940186,0.43368268174945823,0.8119193315505981,0.17038913071155548
llama3_8b,64,20971520,4,translators.4.weight,4096,4096,7.3217973709106445,30.346595072916028,920.9158325195312,1032.6837158203125,17.178471870057162,1.7592230699956417,3880,685,1079,1989,2956,0.058212392032146454,0.9417876079678535,0.9704574220272899,0.058212392032146454,0.12604516744613647,0.8739548325538635,0.9348555142661691,0.12604516744613647,0.18623419106006622,0.8137658089399338,0.9020896900751797,0.18623419106006622,0.2704266905784607,0.7295733094215393,0.8541506362589325,0.2704266905784607,0.3737485408782959,0.6262514591217041,0.7913605114748298,0.3737485408782959,0.4962352514266968,0.5037647485733032,0.7097638681796243,0.4962352514266968,0.5722792744636536,0.42772072553634644,0.6540036127853931,0.5722792744636536,0.6259196400642395,0.3740803599357605,0.611621091800929,0.6259196400642395,0.750273585319519,0.24972641468048096,0.49972633979057074,0.750273585319519,0.8171290755271912,0.18287092447280884,0.42763410115753026,0.8171290755271912,0.1735159158706665
llama3_8b,64,20971520,5,translators.5.weight,4096,4096,7.353537559509277,28.987594581966224,840.2806396484375,964.0775756835938,15.539309881121675,1.7912869170540944,3853,639,1018,1916,2900,0.06435292214155197,0.935647077858448,0.9672885184154973,0.06435292214155197,0.1319541335105896,0.8680458664894104,0.9316897909118734,0.1319541335105896,0.1920332908630371,0.8079667091369629,0.8988696841795049,0.1920332908630371,0.27555179595947266,0.7244482040405273,0.8511452308745714,0.27555179595947266,0.38158297538757324,0.6184170246124268,0.7863949545949712,0.38158297538757324,0.506621241569519,0.49337875843048096,0.7024092528081339,0.506621241569519,0.5839164853096008,0.41608351469039917,0.6450453586302278,0.5839164853096008,0.6382989883422852,0.36170101165771484,0.6014158392141953,0.6382989883422852,0.7633626461029053,0.23663735389709473,0.48645385587647955,0.7633626461029053,0.8290162682533264,0.17098373174667358,0.4135017917091455,0.8290162682533264,0.1674896478652954
llama3_8b,64,20971520,6,translators.6.weight,4096,4096,7.1029510498046875,28.589613985362433,817.3660278320312,940.044677734375,16.200892478617273,1.7841490359278396,3850,612,981,1875,2871,0.06172499433159828,0.9382750056684017,0.9686459650813612,0.06172499433159828,0.12946459650993347,0.8705354034900665,0.9330248675625246,0.12946459650993347,0.1905953735113144,0.8094046264886856,0.899669176135698,0.1905953735113144,0.27531951665878296,0.724680483341217,0.8512816709768964,0.27531951665878296,0.3810375928878784,0.6189624071121216,0.7867416393658858,0.3810375928878784,0.507819652557373,0.49218034744262695,0.7015556623979504,0.507819652557373,0.5866819024085999,0.41331809759140015,0.6428982015773571,0.5866819024085999,0.6424765586853027,0.35752344131469727,0.5979326394458637,0.6424765586853027,0.769781768321991,0.23021823167800903,0.4798106206390278,0.769781768321991,0.8356194496154785,0.16438055038452148,0.40543871347531857,0.8356194496154785,0.15955333411693573
llama3_8b,64,20971520,7,translators.7.weight,4096,4096,7.168962478637695,29.17331862389416,851.08251953125,944.4979248046875,16.559951323486477,1.8198911430081353,3848,582,941,1829,2842,0.06038665026426315,0.9396133497357368,0.9693365513255635,0.06038665026426315,0.13081039488315582,0.8691896051168442,0.9323033868418822,0.13081039488315582,0.19218629598617554,0.8078137040138245,0.8987845704137474,0.19218629598617554,0.27800074219703674,0.7219992578029633,0.8497053947121692,0.27800074219703674,0.38563787937164307,0.6143621206283569,0.7838125545233101,0.38563787937164307,0.5159787535667419,0.48402124643325806,0.6957163548697544,0.5159787535667419,0.5961730480194092,0.4038269519805908,0.6354738011756196,0.5961730480194092,0.651986300945282,0.348013699054718,0.5899268590721378,0.651986300945282,0.7791486978530884,0.22085130214691162,0.46994819091779855,0.7791486978530884,0.8438743948936462,0.15612560510635376,0.39512732771393294,0.8438743948936462,0.1568465232849121
llama3_8b,64,20971520,8,translators.8.weight,4096,4096,7.654228210449219,28.840894233289323,831.7971801757812,933.42041015625,14.197590008265117,1.7877600800711662,3844,582,950,1861,2877,0.07043448835611343,0.9295655116438866,0.9641397780632674,0.07043448835611343,0.14315934479236603,0.856840655207634,0.9256568776861295,0.14315934479236603,0.2056070864200592,0.7943929135799408,0.8912872228299589,0.2056070864200592,0.28966087102890015,0.7103391289710999,0.8428161893147875,0.28966087102890015,0.3963054418563843,0.6036945581436157,0.7769778363271476,0.3963054418563843,0.5232315063476562,0.47676849365234375,0.6904842457669427,0.5232315063476562,0.6017420887947083,0.39825791120529175,0.6310767870911524,0.6017420887947083,0.656854510307312,0.343145489692688,0.5857862150073933,0.656854510307312,0.7816430926322937,0.2183569073677063,0.46728675068709824,0.7816430926322937,0.8449336290359497,0.1550663709640503,0.39378467588778804,0.8449336290359497,0.1825949251651764
llama3_8b,64,20971520,9,translators.9.weight,4096,4096,7.885969638824463,28.442599130749286,808.9814453125,894.8094482421875,13.008534090518209,1.7917994880117476,3804,540,896,1793,2814,0.07687261700630188,0.9231273829936981,0.9607951826449267,0.07687261700630188,0.15456661581993103,0.845433384180069,0.9194745152423035,0.15456661581993103,0.22003136575222015,0.7799686342477798,0.8831583290938153,0.22003136575222015,0.30878791213035583,0.6912120878696442,0.8313916573250204,0.30878791213035583,0.41758882999420166,0.5824111700057983,0.7631586794407821,0.41758882999420166,0.5459443926811218,0.4540556073188782,0.6738364841108547,0.5459443926811218,0.6233229041099548,0.37667709589004517,0.6137402511568271,0.6233229041099548,0.6771535873413086,0.3228464126586914,0.568195752059703,0.6771535873413086,0.7971452474594116,0.20285475254058838,0.4503939970077181,0.7971452474594116,0.8571534752845764,0.14284652471542358,0.3779504262670219,0.8571534752845764,0.18509650230407715
llama3_8b,64,20971520,10,translators.10.weight,4096,4096,7.308068752288818,27.58131510408983,760.7289428710938,863.1013793945312,14.243761428935269,1.7825112669961527,3803,528,875,1761,2783,0.0702061727643013,0.9297938272356987,0.9642581745755121,0.0702061727643013,0.14688771963119507,0.8531122803688049,0.9236407745269829,0.14688771963119507,0.21280589699745178,0.7871941030025482,0.8872395972918184,0.21280589699745178,0.30130401253700256,0.6986959874629974,0.8358803667170305,0.30130401253700256,0.41230201721191406,0.5876979827880859,0.7666146246896716,0.41230201721191406,0.5429427623748779,0.45705723762512207,0.6760600843306178,0.5429427623748779,0.6219824552536011,0.3780175447463989,0.614831314058091,0.6219824552536011,0.676922619342804,0.32307738065719604,0.5683989625757563,0.676922619342804,0.7994463443756104,0.20055365562438965,0.4478321735029649,0.7994463443756104,0.8598647117614746,0.1401352882385254,0.3743464815361905,0.8598647117614746,0.1631939709186554
llama3_8b,64,20971520,11,translators.11.weight,4096,4096,7.450424671173096,28.223971909212764,796.5925903320312,886.8602905273438,14.350737030105515,1.8357186340726912,3812,533,882,1774,2800,0.06968282908201218,0.9303171709179878,0.9645295075413649,0.06968282908201218,0.14552801847457886,0.8544719815254211,0.9243765366588559,0.14552801847457886,0.21116431057453156,0.7888356894254684,0.8881642243557598,0.21116431057453156,0.3008013069629669,0.6991986930370331,0.8361810169078422,0.3008013069629669,0.4114057123661041,0.5885942876338959,0.7671989882904539,0.4114057123661041,0.5407660603523254,0.45923393964767456,0.67766801580691,0.5407660603523254,0.6193551421165466,0.38064485788345337,0.616964227393658,0.6193551421165466,0.6744514107704163,0.32554858922958374,0.570568654264834,0.6744514107704163,0.7970864176750183,0.2029135823249817,0.45045930151899594,0.7970864176750183,0.8582227826118469,0.14177721738815308,0.376533155762083,0.8582227826118469,0.16955053806304932
llama3_8b,64,20971520,12,translators.12.weight,4096,4096,7.151821136474609,27.10218969979063,734.5286865234375,823.7979125976562,14.36069546777465,1.7736712569603696,3761,488,815,1675,2696,0.06963451206684113,0.9303654879331589,0.9645545541508572,0.06963451206684113,0.1516650915145874,0.8483349084854126,0.9210509803943605,0.1516650915145874,0.22124333679676056,0.7787566632032394,0.8824719050503758,0.22124333679676056,0.3139997124671936,0.6860002875328064,0.8282513432121957,0.3139997124671936,0.4280971586704254,0.5719028413295746,0.7562425810079558,0.4280971586704254,0.5603045225143433,0.43969547748565674,0.6630953758590514,0.5603045225143433,0.639193058013916,0.360806941986084,0.6006720752507844,0.639193058013916,0.6937187910079956,0.3062812089920044,0.5534267873820388,0.6937187910079956,0.812859296798706,0.18714070320129395,0.43259762274114955,0.812859296798706,0.8708481788635254,0.1291518211364746,0.359376990271323,0.8708481788635254,0.15094412863254547
